"b_pubid","b_sourceid","b_classname","b_batchid","b_credate","b_upddate","b_creator","b_updator","b_pendingactions","b_matchgrp","b_oldmatchgrp","b_xgrp","b_confirmationstatus","b_confscore","b_confscoretype","b_hassuggmerge","b_suggmergeid","b_suggmergeconfscore","b_suggmergeconfscoretype","b_suggmergemasterscount","id","b_oldsdpk","b_confirmedsdpk","first_name","last_name","phonetic_first_name","phonetic_last_name","normalized_first_name","normalized_last_name","nickname","member_id","date_of_birth","normalized_street","normalized_city","normalized_state","source_email","cleansed_email","valid_email_domain","source_phone","standardized_phone","phone_geocoding_data","value_status","person_type","mdm_id","effective_update_date","addstreet","addcity","addstate","addpostal_code","addcountry","melgeo_street","melgeo_locality","melgeo_postal_code","melgeo_admin_level1","melgeo_admin_lvl2","melgeo_country_long","melgeo_country_short","mellatitude","mellongitude","melstatus_code","googeo_street","googeo_locality","googeo_postal_code","googeo_admin_level1","googeo_admin_lvl2","googeo_country_long","googeo_country_short","goolatitude","goolongitude","goostatus_code","osmgeo_street","osmgeo_locality","osmgeo_postal_code","osmgeo_admin_level1","osmgeo_admin_lvl2","osmgeo_country_long","osmgeo_country_short","osmlatitude","osmlongitude","osmstatus_code","guess_gender"
CRM,"1398375",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,669,,,NOT_CONFIRMED,,,true,838,71,AVG_TRANS_MATCH_SCORE,3,10311,,,Mark,Waters,MRK,WTRS,mark,waters,mark,"585-39-8288",1980-06-15,"2308 BATES AVE",CONCORD,CALIFORNIA,mark@markwaters.com,mark@markwaters.com,"0","925-682-6249",(925) 682-6249,"Concord, CA",HIGH,CUSTOMER,,2025-03-11 17:14:20.187,"2308 Bates Ave",Concord,CA,"94520",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1405405",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,679,,,NOT_CONFIRMED,,,true,839,78,AVG_TRANS_MATCH_SCORE,2,10315,,,Lynda,Bamfield,LNT,BMFL,lynda,bamfield,lynda,"795-22-3150",1981-10-18,"2094 WHITE PLAINS RD",BRONX,NEW YORK,lynda@bamfield.com,lynda@bamfield.com,"0","347-430-2736",(347) 430-2736,New York,HIGH,CUSTOMER,,2025-03-11 17:14:20.090,"2094 White Plains Rd",Bronx,NY,"10462",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
CRM,"1408146",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,681,,,NOT_CONFIRMED,,,true,840,78,AVG_TRANS_MATCH_SCORE,2,10316,,,Josef,Taulman,JSF,TLMN,josef,taulman,josef,,1989-04-29,"1620 ASHEVILLE HWY",HENDERSONVILLE,NORTH CAROLINA,josef@taulman.com,josef@taulman.com,"0","693-9775","693-9775",,,PROSPECT,,2025-03-11 17:14:19.935,"1620 Asheville Hwy",Hendersonville,NC,"28791",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1397271",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,667,,,NOT_CONFIRMED,,,,,,,,10422,,,Harlan,Semrad,HRLN,SMRT,harlan,semrad,harlan,"364-77-3494",1973-08-29,"459 RIVER RD",BAY CITY,MICHIGAN,harlan@semrad.com,harlan@semrad.com,"0","989-893-3319",(989) 893-3319,"Bay City, MI",NORMAL,CUSTOMER,,2025-03-11 17:14:19.788,"459 River Rd",Bay City,MI,"48708",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1398304",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,668,,,NOT_CONFIRMED,,,,,,,,10423,,,Curt,Cha,KRT,K,curt,cha,curtis,"651-79-7882",1986-04-08,"545 CHANCELLOR AVE",IRVINGTON,NEW JERSEY,curtis@cha.com,curtis@cha.com,"1","973-372-5969",(973) 372-5969,"Irvington, NJ",,PROSPECT,,2025-03-11 17:14:19.553,"545 Chancellor Ave",Irvington,NJ,"07111",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1399550",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,671,,,NOT_CONFIRMED,,,,,,,,10424,,,Dixie,Jackowiak,TKS,JKWK,dixie,jackowiak,dixie,"776-66-7217",1983-12-16,"18017 ROSELAND RD",CLEVELAND,OHIO,dixie@jackowiak.com,dixie@jackowiak.com,"1","216-531-6191",(216) 531-6191,"Cleveland, OH",,PROSPECT,,2025-03-11 17:14:19.627,"18017 Roseland Rd",Cleveland,OH,"44112",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
CRM,"1400678",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,673,,,NOT_CONFIRMED,,,,,,,,10426,,,Frannie,Maggert,FRN,MKRT,frannie,maggert,frannie,"560-16-1778",1972-07-22,"8000 COOPER AVE",RIDGEWOOD,NEW YORK,fran@maggert.com,fran@maggert.com,"1","718-894-8022",(718) 894-8022,New York,,PROSPECT,,2025-03-11 17:14:19.754,"8000 Cooper Ave",Ridgewood,NY,"11385",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN
CRM,"1422971",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,669,,,NOT_CONFIRMED,,,true,838,71,AVG_TRANS_MATCH_SCORE,3,10313,,,Mark,Waters,MRK,WTRS,mark,waters,mark,"585-39-8288",1980-06-15,"2308 BATES AVE",CONCORD,CALIFORNIA,markwaters@gmail.com,markwaters@gmail.com,"1","682-6249","682-6249",,HIGH,CUSTOMER,,2025-03-11 17:14:20.183,"2308 Bates Ave",Concord,CA,"94520",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1418027",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,688,,,NOT_CONFIRMED,,,true,841,78,AVG_TRANS_MATCH_SCORE,2,10318,,,Gail,Taulman,KL,TLMN,gail,taulman,gail,,1971-12-10,"5094 WESTBROOK RD",UNION CITY,GEORGIA,gail@taulman.com,gail@taulman.com,"0","969-4377","969-4377",,,PROSPECT,,2025-03-11 17:14:19.770,"5094 Westbrook Rd",Union City,GA,"30291",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1419718",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,689,,,NOT_CONFIRMED,,,true,842,63,AVG_TRANS_MATCH_SCORE,6,10321,,,Antonia,Mattos,ANTN,MTS,antonia,mattos,toni,,1973-07-01,"3109 MAIN AVE #210",MELBOURNE,FLORIDA,toni@mattos.com,toni@mattos.com,"1","321.727.6512",(321) 727-6512,Florida,HIGH,CUSTOMER,,2025-03-11 17:14:19.355,"3109 Main Ave #210",Melbourne,FL,"32901",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
CRM,"1419728",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,689,,,NOT_CONFIRMED,,,true,842,63,AVG_TRANS_MATCH_SCORE,6,10322,,,Antonia,Mattos,ANTN,MTS,antonia,mattos,toni,"528-58-9553",1973-07-01,"3109 MAIN AVE",MELBOURNE,FLORIDA,toni@mattos.com,toni@mattos.com,"1",(321)727-6512,(321) 727-6512,Florida,HIGH,CUSTOMER,,2025-03-11 17:14:19.361,"3109 Main Avenue",Melbourne,Florida,"32901",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
CRM,"1419748",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,689,,,NOT_CONFIRMED,,,true,842,63,AVG_TRANS_MATCH_SCORE,6,10323,,,Toni,Mattos,TN,MTS,toni,mattos,toni,,,"6703 SHADOW CREEK TRAIL",MELBOURNE,FLORIDA,toni.mattos@tonimattos.com,toni.mattos@tonimattos.com,"0","321.727-6512",(321) 727-6512,Florida,HIGH,CUSTOMER,,2025-03-11 17:14:20.614,"6703 SHADOW CREEK TRAIL",MELBOURNE,FLORIDA,"32940",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
CRM,"1409489",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,683,,,NOT_CONFIRMED,,,,,,,,10433,,,Carroll,Spark,KRL,SPRK,carroll,spark,carroll,"325-59-6053",1992-02-08,"500 S RANDALL ST",RHOME,TEXAS,carroll@spark.com,carroll@spark.com,"1","636-2216","636-2216",,,PROSPECT,,2025-03-11 17:14:19.475,"500 S Randall St",Rhome,TX,"76078",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1410025",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,684,,,NOT_CONFIRMED,,,,,,,,10434,,,Dell,Tarka,TL,TRK,dell,tarka,della,"771-86-1622",1978-02-24,KINGSBURY SQUA,ZEPHYR COVE,NEVADA,adele@tarka.com,adele@tarka.com,"1","588-1343","588-1343",,,PROSPECT,,2025-03-11 17:14:19.591,Kingsbury Squa,Zephyr Cove,NV,"89448",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1410141",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,685,,,NOT_CONFIRMED,,,,,,,,10435,,,Britt,Rave,BRT,RF,britt,rave,britt,"430-89-8443",1979-02-05,"2501 WAYZATA BLVD",MINNEAPOLIS,MINNESOTA,britt@rave.com,britt@rave.com,"1","377-6491","377-6491",,,PROSPECT,,2025-03-11 17:14:19.408,"2501 Wayzata Blvd",Minneapolis,MN,"55405",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1412102",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,686,,,NOT_CONFIRMED,,,,,,,,10436,,,Robbin,Durham,RBN,TRHM,robbin,durham,robbin,"624-94-9318",1990-12-27,"105 W SUPERIOR ST",DULUTH,MINNESOTA,robbin@durham.com,robbin@durham.com,"1","720-7716","720-7716",,NORMAL,CUSTOMER,,2025-03-11 17:14:20.407,"105 W Superior St",Duluth,MN,"55802",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
CRM,"1412528",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,687,,,NOT_CONFIRMED,,,,,,,,10437,,,Migdalia,Tukuafa,MKTL,TKF,migdalia,tukuafa,migdalia,"745-90-8900",1979-07-19,"215 E HAWAII AVE",NAMPA,IDAHO,migdalia@tukuafa.com,migdalia@tukuafa.com,"0","465-9237","465-9237",,,PROSPECT,,2025-03-11 17:14:20.251,"215 E Hawaii Ave",Nampa,ID,"83686",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
CRM,"1421940",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,692,,,NOT_CONFIRMED,,,,,,,,10438,,,Prince,Schettler,PRNS,SKTL,prince,schettler,prince,"745-88-7704",1981-03-28,"412 FRONT ST",BEAUFORT,NORTH CAROLINA,prince@schettler.com,prince@schettler.com,"1","728-0135","728-0135",,NORMAL,CUSTOMER,,2025-03-11 17:14:20.349,"412 Front St",Beaufort,NC,"28516",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1483060",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,571,,,NOT_CONFIRMED,,,true,816,78,AVG_TRANS_MATCH_SCORE,6,10256,,,Mary-ann,Markes,MRN,MRKS,mary-ann,markes,mary-ann,"218-33-0348",1993-11-18,"1200 SUMMER ST #103",STAMFORD,CONNECTICUT,maryann@markes.com,maryann@markes.com,"1","203-967-5612",(203) 967-5612,"Stamford, CT",HIGH,CUSTOMER,,2025-03-11 17:14:20.234,"1200 Summer St #103",Stamford,CT,"06905",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN
MKT,"1356294",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,573,,,NOT_CONFIRMED,,,true,817,70,AVG_TRANS_MATCH_SCORE,6,10260,,,Ray,Amason,R,AMSN,ray,amason,raymond,"283-51-4212",1975-12-16,"3 DEPOT ST",WAPAKONETA,OHIO,rey@amason.com,rey@amason.com,"1","419-738-9241",(419) 738-9241,"Wapakoneta, OH",HIGH,CUSTOMER,,2025-03-11 17:14:20.400,"3 Depot St",Wapakoneta,OH,"45665",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
MKT,"1321830",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,574,,,NOT_CONFIRMED,,,true,818,78,AVG_TRANS_MATCH_SCORE,5,10268,,,Jass,Ellerbusch,JS,ELRB,jass,ellerbusch,jass,"585-96-9870",1991-12-11,"73 S HAMILTON AVE",DOYLESTOWN,PENNSYLVANIA,jass@ellerbusch.com,jass@ellerbusch.com,"1","215-348-5078",(215) 348-5078,"Doylestown, PA",,PROSPECT,,2025-03-11 17:14:19.877,"73 S Hamilton Ave",Doylestown,PA,"18901",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1987232",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,710,,,NOT_CONFIRMED,,,true,844,71,AVG_TRANS_MATCH_SCORE,3,10328,,,Anthony,Roberts,AN0N,RBRT,anthony,roberts,tony,"771-88-9632",1952-09-07,"1555 S GREENWOOD AVE",MONTEBELLO,CALIFORNIA,anthonyroberts@gmail.com,anthonyroberts@gmail.com,"1","323-887-4889",(323) 887-4889,California,HIGH,CUSTOMER,,2025-03-11 17:14:19.336,"1555 S Greenwood Ave",Montebello,CA,"90640",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1438474",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,703,,,NOT_CONFIRMED,,,,,,,,10445,,,Dianne,Kytle,TN,KTL,dianne,kytle,dianne,"128-67-1571",1981-09-07,"3501 W LAKE RD",ABILENE,TEXAS,dianne@kytle.com,dianne@kytle.com,"0","325-672-6016",(325) 672-6016,"Abilene, TX",NORMAL,CUSTOMER,,2025-03-11 17:14:19.616,"3501 W Lake Rd",Abilene,TX,"79601",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
CRM,"1438610",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,704,,,NOT_CONFIRMED,,,,,,,,10446,,,Nettie,Winland,NT,WNLN,nettie,winland,nettie,"564-28-5397",1977-10-14,"222 N 3RD ST",YAKIMA,WASHINGTON,natalie@winland.com,natalie@winland.com,"1","509-575-7812",(509) 575-7812,"Yakima, WA",NORMAL,CUSTOMER,,2025-03-11 17:14:20.294,"222 N 3rd St",Yakima,WA,"98901",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
MKT,"1362223",Person,86,2025-03-11 17:14:24.247,2025-03-11 17:20:13.194,semadmin,semadmin,NONE,862,,,NOT_CONFIRMED,,,,,,,,10458,10458,,Opal,Gupta,OPL,KPT,opal,gupta,opal,"860-24-4343",1975-11-14,"27 WASHINGTON",WESTBOROUGH,MASSACHUSETTS,opal@roecker.com,opal@roecker.com,"1","508-870-0435",(508) 870-0435,"Westborough, MA",,PROSPECT,,2025-03-11 17:18:03.947,"27 Washington",Westborough,MA,"01561",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
MKT,"1364608",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,573,,,NOT_CONFIRMED,,,true,817,70,AVG_TRANS_MATCH_SCORE,6,10261,,,Rey,Amason,R,AMSN,rey,amason,rey,"283-51-4212",1975-12-16,"3 DEPOT ST",WAPAKONETA,OHIO,rey@amason.com,rey@amason.com,"1","419-738-9241",(419) 738-9241,"Wapakoneta, OH",HIGH,CUSTOMER,,2025-03-11 17:14:20.403,"3 Depot St",Wapakoneta,OH,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
MKT,"1376987",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,586,,,NOT_CONFIRMED,,,true,821,78,AVG_TRANS_MATCH_SCORE,2,10276,,,Vernice,Southwood,FRNS,S0WT,vernice,southwood,vernice,"948-20-5524",1987-10-22,"8 COMMERCIAL AVE",MEDFORD,NEW YORK,vernice@southwood.com,vernice@southwood.com,"1","631-698-8293",(631) 698-8293,New York,,PROSPECT,,2025-03-11 17:14:20.631,"8 Commercial Ave",Medford,NY,"11763",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
MKT,"1363938",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,653,,,NOT_CONFIRMED,,,true,834,78,AVG_TRANS_MATCH_SCORE,2,10302,,,Jake,Schettler,JK,SKTL,jake,schettler,jake,"389-18-7431",1979-08-26,"10400 EATON PL #-401",FAIRFAX,VIRGINIA,jake@schettler.com,jake@schettler.com,"1","703-591-4492",(703) 591-4492,"Fairfax, VA",NORMAL,CUSTOMER,,2025-03-11 17:14:19.837,"10400 Eaton Pl #-401",Fairfax,VA,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
MKT,"1356989",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,719,,,NOT_CONFIRMED,,,,,,,,10456,,,Lino,Sultaire,LN,SLTR,lino,sultaire,lino,"287-23-4924",1986-07-20,"1400 N WOODWARD AVE #-200",BLOOMFIELD HILLS,MICHIGAN,lino@sultaire.com,lino@sultaire.com,"0","248-647-7623",(248) 647-7623,Michigan,,PROSPECT,,2025-03-11 17:14:20.105,"1400 N Woodward Ave #-200",Bloomfield Hills,MI,"46304",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
MKT,"1358864",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,721,,,NOT_CONFIRMED,,,,,,,,10457,,,Evan,Cacace,EFN,KKS,evan,cacace,evan,"645-43-8653",1971-12-12,"1400 OLD COUNTRY RD",WESTBURY,NEW YORK,evan@cacace.com,evan@cacace.com,"1","516-997-9354",(516) 997-9354,"Westbury, NY",NORMAL,CUSTOMER,,2025-03-11 17:14:19.704,"1400 Old Country Rd",Westbury,NY,"11560",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
MKT,"1363038",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,723,,,NOT_CONFIRMED,,,,,,,,10459,,,Lois,Kyle,LS,KL,lois,kyle,louise,"967-16-3491",1972-03-13,"9425 STENTON AVE",PHILADELPHIA,PENNSYLVANIA,lois@kyle.com,lois@kyle.com,"1","215-233-0367",(215) 233-0367,Pennsylvania,NORMAL,CUSTOMER,,2025-03-11 17:14:20.128,"9425 Stenton Ave",Philadelphia,PA,"19118",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
MKT,"1377623",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,748,,,NOT_CONFIRMED,,,true,845,78,AVG_TRANS_MATCH_SCORE,3,10332,,,Emilio,Michaels,EML,MXLS,emilio,michaels,emilio,"219-20-4634",1979-06-09,"108 W RANDOLPH AVE",ENID,OKLAHOMA,michaels@gouker.com,michaels@gouker.com,"1","580-233-9834",(580) 233-9834,"Enid, OK",HIGH,CUSTOMER,,2025-03-11 17:14:19.662,"108 W Randolph Ave",Enid,OK,"73701",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
MKT,"1379608",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,754,,,NOT_CONFIRMED,,,true,846,78,AVG_TRANS_MATCH_SCORE,2,10335,,,Harry,Masters,HR,MSTR,harry,masters,harold,"200-40-6182",1978-12-04,"7220 WOODLAND DR",INDIANAPOLIS,INDIANA,harry@icloudnet.com,harry@icloudnet.com,"0","317-290-2614",(317) 290-2614,"Indianapolis, IN",,PROSPECT,,2025-03-11 17:14:19.800,"7220 Woodland Drive",Indianapolis,IN,"46278",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
MKT,"1378547",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,749,,,NOT_CONFIRMED,,,,,,,,10470,,,Tonya,Joehnck,TNY,JNK,tonya,joehnck,tonya,"764-30-1523",1993-01-21,"30 7TH ST E #-510",SAINT PAUL,MINNESOTA,tonya@joehnck.com,tonya@joehnck.com,"0","651-298-9175",(651) 298-9175,"Saint Paul, MN",NORMAL,CUSTOMER,,2025-03-11 17:14:20.618,"30 7th St E #-510",Saint Paul,MN,"55101",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
MKT,"1378817",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,750,,,NOT_CONFIRMED,,,,,,,,10471,,,Patty,Mitchen,PT,MXN,patty,mitchen,patricia,"326-87-8407",1980-04-19,"220 PARK AVE S",SAINT CLOUD,MINNESOTA,martha@mitchen.com,martha@mitchen.com,"1","320-251-3787",(320) 251-3787,"Saint Cloud, MN",NORMAL,CUSTOMER,,2025-03-11 17:14:20.333,"220 Park Ave S",Saint Cloud,MN,"56301",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
MKT,"1379537",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,753,,,NOT_CONFIRMED,,,,,,,,10472,,,David,Camell,TFT,KML,david,camell,dave,"539-13-2039",1989-07-01,"4 E 8TH ST #-200",WILMINGTON,DELAWARE,dave@camell.com,dave@caress.com,"1","302-655-4884",(302) 655-4884,"Wilmington, DE",,PROSPECT,,2025-03-11 17:14:19.584,"4 E 8th St #-200",Wilmington,DE,"19801",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
MKT,"1380884",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,756,,,NOT_CONFIRMED,,,,,,,,10473,,,R,Mares,R,MRS,mares,r,r,"976-31-1498",1983-05-09,"220090 S 7TH ST",MINNEAPOLIS,MINNESOTA,reinaldo@mares.com,reinaldo@mares.com,"1","612-336-4873",(612) 336-4873,"Minneapolis, MN",,PROSPECT,,2025-03-11 17:14:20.369,"220090 S 7th St",Minneapolis,MN,"55402",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN
MKT,"1381873",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,759,,,NOT_CONFIRMED,,,,,,,,10475,,,Omer,Averhart,OMR,AFRH,omer,averhart,omer,"423-85-6129",1981-01-09,"400 CAPITOL MALL",SACRAMENTO,CALIFORNIA,omer@averhart.com,omer@averhart.com,"0","916-927-6221",(916) 927-6221,"Sacramento, CA",NORMAL,CUSTOMER,,2025-03-11 17:14:20.319,"400 Capitol Mall",Sacramento,CA,"95814",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
MKT,"1388559",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,770,,,NOT_CONFIRMED,,,,,,,,10483,,,Lana,Ramming,LN,RMNK,lana,ramming,lana,"157-96-8404",1986-02-17,"2930 CAROL RD",YORK,PENNSYLVANIA,lana@ramming.com,lana@ramming.com,"0","717-840-9610",(717) 840-9610,"York, PA",HIGH,CUSTOMER,,2025-03-11 17:14:20.032,"2930 Carol Rd",York,PA,"17402",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
MKT,"1388757",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,771,,,NOT_CONFIRMED,,,,,,,,10484,,,Moises,Lessin,MSS,LSN,moises,lessin,moises,"468-72-8908",1983-12-16,"3703 W HIGHWAY 14",OWATONNA,MINNESOTA,moises@lessin.com,moises@lessin.com,"1","507-451-6685",(507) 451-6685,"Owatonna, MN",,PROSPECT,,2025-03-11 17:14:20.274,"3703 W Highway 14",Owatonna,MN,"55060",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
MKT,"1389085",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,772,,,NOT_CONFIRMED,,,,,,,,10485,,,Bennie,Lessin,BN,LSN,bennie,lessin,bennie,"558-22-6171",1981-11-17,"2821 BRUNDAGE LN",BAKERSFIELD,CALIFORNIA,bennie@lessin.com,bennie@lessin.com,"1","661-324-1207",(661) 324-1207,"Bakersfield, CA",NORMAL,CUSTOMER,,2025-03-11 17:14:19.384,"2821 Brundage Ln",Bakersfield,CA,"93304",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
MKT,"1389913",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,773,,,NOT_CONFIRMED,,,,,,,,10486,,,Claudine,Coday,KLTN,KT,claudine,coday,claudine,"720-49-9303",1977-06-17,EXIT #-21,STEVENS,PENNSYLVANIA,claudine@coday.com,claudine@coday.com,"1","717-336-5449",(717) 336-5449,Pennsylvania,NORMAL,CUSTOMER,,2025-03-11 17:14:19.525,Exit #-21,Stevens,PA,"17578",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
MKT,"1381582",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,571,,,NOT_CONFIRMED,,,true,816,78,AVG_TRANS_MATCH_SCORE,6,10257,,,Mary-Ann,Markes,MRN,MRKS,mary-ann,markes,mary-ann,"218-33-0349",1899-12-31,"1200 SUMMER ST #103",STAMFORD,CONNECTICUT,maryann@markes.com,maryann@markes.com,"1","203-967-5612",(203) 967-5612,"Stamford, CT",NORMAL,CUSTOMER,,2025-03-11 17:14:20.238,"1200 Summer Street #103",Stamford,CT,"06905",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN
MKT,"1395419",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,580,,,NOT_CONFIRMED,,,true,820,78,AVG_TRANS_MATCH_SCORE,2,10274,,,Federico,Popp,FTRK,PP,federico,popp,federico,"631-46-6958",1984-05-10,"419 N CASCADE AVE",COLORADO SPRINGS,COLORADO,federico@popp.com,federico@popp.com,"1","719-635-5347",(719) 635-5347,"Colorado Springs, CO",NORMAL,CUSTOMER,,2025-03-11 17:14:19.716,"419 N Cascade Ave",Colorado Springs,CO,"80903",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
